campus,program_id,program_name,place_type,filename,url
Москва,36635111472,Русский язык как иностранный,Commercial,36635111472_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635111472_Commercial.xlsx
Москва,36634132599,Системная и программная инженерия,Budget,36634132599_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634132599_Budget.xlsx
Москва,36634132599,Системная и программная инженерия,Commercial,36634132599_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634132599_Commercial.xlsx
Москва,36634216077,Системная семейная психотерапия,Commercial,36634216077_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634216077_Commercial.xlsx
Москва,36634135464,Системное программирование,Budget,36634135464_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634135464_Budget.xlsx
Москва,36634135464,Системное программирование,Commercial,36634135464_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634135464_Commercial.xlsx
Москва,36634207252,Системный анализ и математические технологии,Budget,36634207252_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634207252_Budget.xlsx
Москва,36634207252,Системный анализ и математические технологии,Commercial,36634207252_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634207252_Commercial.xlsx
Москва,36634047694,Совместная магистратура НИУ ВШЭ и ЦПМ,Budget,36634047694_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634047694_Budget.xlsx
Москва,36634047694,Совместная магистратура НИУ ВШЭ и ЦПМ,Commercial,36634047694_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634047694_Commercial.xlsx
Москва,36634865048,Современная журналистика,Budget,36634865048_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634865048_Budget.xlsx
Москва,36634865048,Современная журналистика,Commercial,36634865048_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634865048_Commercial.xlsx
Москва,36635094740,Современное востоковедение,Budget,36635094740_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635094740_Budget.xlsx
Москва,36635094740,Современное востоковедение,Commercial,36635094740_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635094740_Commercial.xlsx
Москва,36634766231,Современное частное право,Budget,36634766231_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634766231_Budget.xlsx
Москва,36634766231,Современное частное право,Commercial,36634766231_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634766231_Commercial.xlsx
Москва,36634178506,Современные компьютерные науки,Budget,36634178506_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634178506_Budget.xlsx
Москва,36634178506,Современные компьютерные науки,Commercial,36634178506_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634178506_Commercial.xlsx
Москва,36635009868,Современные медиаисследования и аналитика,Budget,36635009868_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635009868_Budget.xlsx
Москва,36635009868,Современные медиаисследования и аналитика,Commercial,36635009868_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635009868_Commercial.xlsx
Москва,36635012278,Современные технологии преподавания дизайна и искусства,Budget,36635012278_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635012278_Budget.xlsx
Москва,36635012278,Современные технологии преподавания дизайна и искусства,Commercial,36635012278_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635012278_Commercial.xlsx
Москва,36634819326,Социальный анализ рынков на цифровых и опросных данных,Budget,36634819326_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634819326_Budget.xlsx
Москва,36634819326,Социальный анализ рынков на цифровых и опросных данных,Commercial,36634819326_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634819326_Commercial.xlsx
Москва,36634821614,Социология публичной сферы и цифровая аналитика,Budget,36634821614_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634821614_Budget.xlsx
Москва,36634821614,Социология публичной сферы и цифровая аналитика,Commercial,36634821614_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634821614_Commercial.xlsx
Москва,36634772526,Сравнительное правоведение и фундаментальный правовой анализ,Budget,36634772526_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634772526_Budget.xlsx
Москва,36634772526,Сравнительное правоведение и фундаментальный правовой анализ,Commercial,36634772526_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634772526_Commercial.xlsx
Москва,36634765632,Сравнительные социальные исследования,Budget,36634765632_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634765632_Budget.xlsx
Москва,36634765632,Сравнительные социальные исследования,Commercial,36634765632_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634765632_Commercial.xlsx
Москва,36634729389,Статистический анализ в экономике,Budget,36634729389_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634729389_Budget.xlsx
Москва,36634729389,Статистический анализ в экономике,Commercial,36634729389_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634729389_Commercial.xlsx
Москва,36634731597,Стохастическое моделирование в экономике и финансах,Budget,36634731597_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634731597_Budget.xlsx
Москва,36634731597,Стохастическое моделирование в экономике и финансах,Commercial,36634731597_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634731597_Commercial.xlsx
Москва,36634741150,Стратегический менеджмент: инвестиции и консалтинг,Budget,36634741150_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634741150_Budget.xlsx
Москва,36634741150,Стратегический менеджмент: инвестиции и консалтинг,Commercial,36634741150_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634741150_Commercial.xlsx
Москва,36634764938,Стратегическое управление финансами фирмы,Budget,36634764938_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634764938_Budget.xlsx
Москва,36634764938,Стратегическое управление финансами фирмы,Commercial,36634764938_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634764938_Commercial.xlsx
Москва,36634629125,Теория языка и полевая лингвистика,Budget,36634629125_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634629125_Budget.xlsx
Москва,36634629125,Теория языка и полевая лингвистика,Commercial,36634629125_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634629125_Commercial.xlsx
Москва,36634168709,Технологии искусственного интеллекта в телекоммуникациях,Budget,36634168709_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634168709_Budget.xlsx
Москва,36634168709,Технологии искусственного интеллекта в телекоммуникациях,Commercial,36634168709_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634168709_Commercial.xlsx
Москва,36971549759,Умные устройства: аппаратная разработка,Budget,36971549759_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36971549759_Budget.xlsx
Москва,36971549759,Умные устройства: аппаратная разработка,Commercial,36971549759_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36971549759_Commercial.xlsx
Москва,36634735457,Управление B2C-бизнесом: технологии и инновации,Commercial,36634735457_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634735457_Commercial.xlsx
Москва,36634237558,Управление в креативных индустриях,Commercial,36634237558_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634237558_Commercial.xlsx
Москва,36634258902,"Управление в сфере науки, технологий и инноваций",Budget,36634258902_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634258902_Budget.xlsx
Москва,36634258902,"Управление в сфере науки, технологий и инноваций",Commercial,36634258902_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634258902_Commercial.xlsx
Москва,36634231345,Управление и экономика здравоохранения,Budget,36634231345_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634231345_Budget.xlsx
Москва,36634231345,Управление и экономика здравоохранения,Commercial,36634231345_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634231345_Commercial.xlsx
Москва,36634226310,Управление инновационным бизнесом,Commercial,36634226310_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634226310_Commercial.xlsx
Москва,36634229182,"Управление исследованиями, разработками и инновациями в компании",Budget,36634229182_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634229182_Budget.xlsx
Москва,36634229182,"Управление исследованиями, разработками и инновациями в компании",Commercial,36634229182_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634229182_Commercial.xlsx
Москва,36634185339,Управление низкоуглеродным развитием,Budget,36634185339_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634185339_Budget.xlsx
Москва,36634185339,Управление низкоуглеродным развитием,Commercial,36634185339_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634185339_Commercial.xlsx
Москва,36634856404,Управление продуктом в ИТ-бизнесе,Commercial,36634856404_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634856404_Commercial.xlsx
Москва,36634184999,Управление пространственным развитием городов,Budget,36634184999_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634184999_Budget.xlsx
Москва,36634184999,Управление пространственным развитием городов,Commercial,36634184999_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634184999_Commercial.xlsx
Москва,36634877567,Управление стратегическими коммуникациями,Commercial,36634877567_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634877567_Commercial.xlsx
Москва,36634397148,Управление цифровым продуктом,Commercial,36634397148_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634397148_Commercial.xlsx
Москва,36634774098,Фармправо и здравоохранение,Budget,36634774098_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634774098_Budget.xlsx
Москва,36634774098,Фармправо и здравоохранение,Commercial,36634774098_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634774098_Commercial.xlsx
Москва,36634183987,Физика,Budget,36634183987_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634183987_Budget.xlsx
Москва,36634183987,Физика,Commercial,36634183987_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634183987_Commercial.xlsx
Москва,36936823912,Филологические исследования,Budget,36936823912_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36936823912_Budget.xlsx
Москва,36936823912,Филологические исследования,Commercial,36936823912_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36936823912_Commercial.xlsx
Москва,36635049966,Философские исследования,Budget,36635049966_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635049966_Budget.xlsx
Москва,36635049966,Философские исследования,Commercial,36635049966_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36635049966_Commercial.xlsx
Москва,36634718779,Финансовая экономика,Budget,36634718779_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634718779_Budget.xlsx
Москва,36634718779,Финансовая экономика,Commercial,36634718779_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634718779_Commercial.xlsx
Москва,36634801233,Финансовые рынки и финансовые институты,Budget,36634801233_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634801233_Budget.xlsx
Москва,36634801233,Финансовые рынки и финансовые институты,Commercial,36634801233_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634801233_Commercial.xlsx
Москва,36634183392,Финансовые технологии и анализ данных,Commercial,36634183392_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634183392_Commercial.xlsx
Москва,36634796161,Финансовый аналитик,Commercial,36634796161_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634796161_Commercial.xlsx
Москва,36634798363,Финансовый инжиниринг,Commercial,36634798363_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634798363_Commercial.xlsx
Москва,36634795496,Финансы,Commercial,36634795496_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634795496_Commercial.xlsx
Москва,36634184189,Химия молекулярных систем и материалов,Budget,36634184189_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634184189_Budget.xlsx
Москва,36634184189,Химия молекулярных систем и материалов,Commercial,36634184189_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634184189_Commercial.xlsx
Москва,36634185785,Цифровая инженерия для компьютерных игр,Commercial,36634185785_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634185785_Commercial.xlsx
Москва,36634184649,Цифровая урбанистика и аналитика города,Commercial,36634184649_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634184649_Commercial.xlsx
Москва,36634771142,Цифровое право,Budget,36634771142_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634771142_Budget.xlsx
Москва,36634771142,Цифровое право,Commercial,36634771142_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634771142_Commercial.xlsx
Москва,36923619805,Цифровой инжиниринг в телекоммуникациях,Budget,36923619805_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36923619805_Budget.xlsx
Москва,36923619805,Цифровой инжиниринг в телекоммуникациях,Commercial,36923619805_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36923619805_Commercial.xlsx
Москва,36634882278,Цифровые коммуникации и продуктовая аналитика,Budget,36634882278_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634882278_Budget.xlsx
Москва,36634882278,Цифровые коммуникации и продуктовая аналитика,Commercial,36634882278_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634882278_Commercial.xlsx
Москва,36923650437,Цифровые технологии в гуманитарных исследованиях,Budget,36923650437_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36923650437_Budget.xlsx
Москва,36923650437,Цифровые технологии в гуманитарных исследованиях,Commercial,36923650437_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36923650437_Commercial.xlsx
Москва,36634723090,Экономика и экономическая политика,Budget,36634723090_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634723090_Budget.xlsx
Москва,36634723090,Экономика и экономическая политика,Commercial,36634723090_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634723090_Commercial.xlsx
Москва,36634724644,Экономический анализ,Commercial,36634724644_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634724644_Commercial.xlsx
Москва,36634770048,Юрист в бизнесе,Budget,36634770048_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634770048_Budget.xlsx
Москва,36634770048,Юрист в бизнесе,Commercial,36634770048_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634770048_Commercial.xlsx
Москва,36634770503,Юрист в правосудии,Budget,36634770503_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634770503_Budget.xlsx
Москва,36634770503,Юрист в правосудии,Commercial,36634770503_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634770503_Commercial.xlsx
Москва,36634770807,Юрист мирового финансового рынка,Commercial,36634770807_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36634770807_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704609407,UX-аналитика и проектирование информационных систем,Budget,36704609407_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704609407_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704609407,UX-аналитика и проектирование информационных систем,Commercial,36704609407_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704609407_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704615400,Анализ данных для государства и общества,Budget,36704615400_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704615400_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704615682,Анализ данных для государства и общества,Budget,36704615682_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704615682_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704615400,Анализ данных для государства и общества,Commercial,36704615400_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704615400_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704615682,Анализ данных для государства и общества,Commercial,36704615682_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704615682_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610189,Аналитика данных для бизнеса и экономики,Budget,36704610189_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610189_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610468,Аналитика данных для бизнеса и экономики,Budget,36704610468_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610468_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610189,Аналитика данных для бизнеса и экономики,Commercial,36704610189_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610189_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610468,Аналитика данных для бизнеса и экономики,Commercial,36704610468_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610468_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704622556,Бизнес- и ИТ-архитектура высокотехнологичных компаний,Budget,36704622556_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704622556_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704622556,Бизнес- и ИТ-архитектура высокотехнологичных компаний,Commercial,36704622556_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704622556_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704622856,Вычислительная биология и биоинформатика,Budget,36704622856_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704622856_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704622856,Вычислительная биология и биоинформатика,Commercial,36704622856_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704622856_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704614570,Глобальная и региональная история,Budget,36704614570_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704614570_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704614570,Глобальная и региональная история,Commercial,36704614570_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704614570_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704611278,Городское развитие и управление,Budget,36704611278_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704611278_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704611278,Городское развитие и управление,Commercial,36704611278_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704611278_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704612749,Гражданское и коммерческое право,Budget,36704612749_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704612749_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704612749,Гражданское и коммерческое право,Commercial,36704612749_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704612749_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704614836,Дизайн,Budget,36704614836_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704614836_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704614836,Дизайн,Commercial,36704614836_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704614836_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704615026,Кросс-культурные исследования Азии и Африки в контексте международных отношений,Budget,36704615026_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704615026_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704615026,Кросс-культурные исследования Азии и Африки в контексте международных отношений,Commercial,36704615026_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704615026_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704609724,Машинное обучение и анализ данных,Budget,36704609724_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704609724_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704609724,Машинное обучение и анализ данных,Commercial,36704609724_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704609724_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704613610,Медиапроизводство и медиааналитика,Budget,36704613610_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704613610_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704613610,Медиапроизводство и медиааналитика,Commercial,36704613610_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704613610_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610945,Международный бизнес в странах Азиатско-Тихоокеанского региона,Budget,36704610945_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610945_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704610945,Международный бизнес в странах Азиатско-Тихоокеанского региона,Commercial,36704610945_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704610945_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704611878,Менеджмент в индустрии впечатлений,Budget,36704611878_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704611878_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704611878,Менеджмент в индустрии впечатлений,Commercial,36704611878_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704611878_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36960475205,Политика и глобальное управление в Евразии,Budget,36960475205_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960475205_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36960463781,Политика и глобальное управление в Евразии,Budget,36960463781_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960463781_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36960475205,Политика и глобальное управление в Евразии,Commercial,36960475205_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960475205_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36960463781,Политика и глобальное управление в Евразии,Commercial,36960463781_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960463781_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704613009,Право и государственное управление,Budget,36704613009_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704613009_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704613009,Право и государственное управление,Commercial,36704613009_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704613009_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704612429,Право интеллектуальной собственности в цифровую эпоху,Budget,36704612429_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704612429_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36704612429,Право интеллектуальной собственности в цифровую эпоху,Commercial,36704612429_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704612429_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704622200,Прикладная лингвистика: обучение иностранному языку и перевод в цифровой среде,Commercial,36704622200_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704622200_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704623157,Проектирование и разработка высоконагруженных информационных систем,Commercial,36704623157_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704623157_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36960452806,Психологическое сопровождение в сфере управления здоровьем и благополучием,Budget,36960452806_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960452806_Budget.xlsx
НИУ ВШЭ - Санкт-Петербург,36960452806,Психологическое сопровождение в сфере управления здоровьем и благополучием,Commercial,36960452806_Commercial.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36960452806_Commercial.xlsx
НИУ ВШЭ - Санкт-Петербург,36704614230,Русская литература в кросс-культурной и интермедиальной перспективах,Budget,36704614230_Budget.xlsx,https://priem47.hse.ru/ABITREPORTS/MAGREPORTS/FullTime/36704614230_Budget.xlsx
